Voter Turnout - DEMOCRATIC,100.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,119,
MIKE KENNEDY,,75,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,121,
CLARK N. DAVIS,,65,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Bear River,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,95,
JEFF HADFIELD,93,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,75,
JEFFREY D. SCOTT,109,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,4,
KURT WEILAND,3,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Beaver Dam/Collinston,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,224,,
Registered Voters - REPUBLICAN,166,,
Registered Voters - DEMOCRATIC,4,,
Registered Voters - NONPARTISAN,54,,
Ballots Cast - Total,85,,
Ballots Cast - REPUBLICAN,84,,
Ballots Cast - DEMOCRATIC,1,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,37.95%,,
Voter Turnout - REPUBLICAN,50.60%,,
Voter Turnout - DEMOCRATIC,25.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,53,
MIKE KENNEDY,,31,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,56,
CLARK N. DAVIS,,27,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Beaver Dam/Collinston,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,43,
JEFF HADFIELD,38,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,32,
JEFFREY D. SCOTT,48,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,0,
KURT WEILAND,1,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 01,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,760,,
Registered Voters - REPUBLICAN,382,,
Registered Voters - DEMOCRATIC,43,,
Registered Voters - NONPARTISAN,335,,
Ballots Cast - Total,274,,
Ballots Cast - REPUBLICAN,257,,
Ballots Cast - DEMOCRATIC,17,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,1,,
Voter Turnout - Total,36.05%,,
Voter Turnout - REPUBLICAN,67.28%,,
Voter Turnout - DEMOCRATIC,39.53%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,188,
MIKE KENNEDY,,69,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,121,
CLARK N. DAVIS,,130,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 01,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,64,
JEFF HADFIELD,191,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,66,
JEFFREY D. SCOTT,187,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,10,
KURT WEILAND,6,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 02,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,552,,
Registered Voters - REPUBLICAN,305,,
Registered Voters - DEMOCRATIC,26,,
Registered Voters - NONPARTISAN,221,,
Ballots Cast - Total,185,,
Ballots Cast - REPUBLICAN,181,,
Ballots Cast - DEMOCRATIC,4,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,33.51%,,
Voter Turnout - REPUBLICAN,59.34%,,
Voter Turnout - DEMOCRATIC,15.38%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,141,
MIKE KENNEDY,,40,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,54,
CLARK N. DAVIS,,124,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 02,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,28,
JEFF HADFIELD,149,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,65,
JEFFREY D. SCOTT,111,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,4,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 03,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,557,,
Registered Voters - REPUBLICAN,271,,
Registered Voters - DEMOCRATIC,41,,
Registered Voters - NONPARTISAN,245,,
Ballots Cast - Total,182,,
Ballots Cast - REPUBLICAN,162,,
Ballots Cast - DEMOCRATIC,20,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,1,,
Voter Turnout - Total,32.68%,,
Voter Turnout - REPUBLICAN,59.78%,,
Voter Turnout - DEMOCRATIC,48.78%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,106,
MIKE KENNEDY,,56,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,70,
CLARK N. DAVIS,,90,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 03,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,38,
JEFF HADFIELD,118,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,48,
JEFFREY D. SCOTT,111,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,9,
KURT WEILAND,10,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 04,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,504,,
Registered Voters - REPUBLICAN,246,,
Registered Voters - DEMOCRATIC,31,,
Registered Voters - NONPARTISAN,227,,
Ballots Cast - Total,150,,
Ballots Cast - REPUBLICAN,132,,
Ballots Cast - DEMOCRATIC,18,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,29.76%,,
Voter Turnout - REPUBLICAN,53.66%,,
Voter Turnout - DEMOCRATIC,58.06%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,94,
MIKE KENNEDY,,38,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,61,
CLARK N. DAVIS,,67,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 04,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,37,
JEFF HADFIELD,91,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,67,
JEFFREY D. SCOTT,57,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,12,
KURT WEILAND,6,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 05,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,453,,
Registered Voters - REPUBLICAN,214,,
Registered Voters - DEMOCRATIC,43,,
Registered Voters - NONPARTISAN,196,,
Ballots Cast - Total,146,,
Ballots Cast - REPUBLICAN,131,,
Ballots Cast - DEMOCRATIC,15,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,32.23%,,
Voter Turnout - REPUBLICAN,61.22%,,
Voter Turnout - DEMOCRATIC,34.88%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,86,
MIKE KENNEDY,,45,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,50,
CLARK N. DAVIS,,80,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 05,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,50,
JEFF HADFIELD,77,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,77,
JEFFREY D. SCOTT,52,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,15,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 06,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,681,,
Registered Voters - REPUBLICAN,406,,
Registered Voters - DEMOCRATIC,28,,
Registered Voters - NONPARTISAN,247,,
Ballots Cast - Total,248,,
Ballots Cast - REPUBLICAN,240,,
Ballots Cast - DEMOCRATIC,8,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,1,,
Voter Turnout - Total,36.42%,,
Voter Turnout - REPUBLICAN,59.11%,,
Voter Turnout - DEMOCRATIC,28.57%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,179,
MIKE KENNEDY,,61,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,53,
CLARK N. DAVIS,,186,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 06,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,48,
JEFF HADFIELD,191,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,94,
JEFFREY D. SCOTT,144,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,5,
KURT WEILAND,2,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 07,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,583,,
Registered Voters - REPUBLICAN,318,,
Registered Voters - DEMOCRATIC,30,,
Registered Voters - NONPARTISAN,235,,
Ballots Cast - Total,214,,
Ballots Cast - REPUBLICAN,200,,
Ballots Cast - DEMOCRATIC,14,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,36.71%,,
Voter Turnout - REPUBLICAN,62.89%,,
Voter Turnout - DEMOCRATIC,46.67%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,163,
MIKE KENNEDY,,37,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,65,
CLARK N. DAVIS,,129,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 07,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,43,
JEFF HADFIELD,151,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,88,
JEFFREY D. SCOTT,100,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,9,
KURT WEILAND,5,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 08,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,338,,
Registered Voters - REPUBLICAN,170,,
Registered Voters - DEMOCRATIC,29,,
Registered Voters - NONPARTISAN,139,,
Ballots Cast - Total,110,,
Ballots Cast - REPUBLICAN,104,,
Ballots Cast - DEMOCRATIC,6,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,32.54%,,
Voter Turnout - REPUBLICAN,61.18%,,
Voter Turnout - DEMOCRATIC,20.69%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,78,
MIKE KENNEDY,,26,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,32,
CLARK N. DAVIS,,72,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 08,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,29,
JEFF HADFIELD,74,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,38,
JEFFREY D. SCOTT,65,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,4,
KURT WEILAND,2,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 09,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,325,,
Registered Voters - REPUBLICAN,197,,
Registered Voters - DEMOCRATIC,16,,
Registered Voters - NONPARTISAN,112,,
Ballots Cast - Total,126,,
Ballots Cast - REPUBLICAN,124,,
Ballots Cast - DEMOCRATIC,2,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,38.77%,,
Voter Turnout - REPUBLICAN,62.94%,,
Voter Turnout - DEMOCRATIC,12.50%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,90,
MIKE KENNEDY,,33,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,57,
CLARK N. DAVIS,,67,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 09,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,34,
JEFF HADFIELD,87,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,42,
JEFFREY D. SCOTT,79,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,0,
KURT WEILAND,2,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 10,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,546,,
Registered Voters - REPUBLICAN,353,,
Registered Voters - DEMOCRATIC,17,,
Registered Voters - NONPARTISAN,176,,
Ballots Cast - Total,242,,
Ballots Cast - REPUBLICAN,235,,
Ballots Cast - DEMOCRATIC,7,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,44.32%,,
Voter Turnout - REPUBLICAN,66.57%,,
Voter Turnout - DEMOCRATIC,41.18%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,186,
MIKE KENNEDY,,49,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,73,
CLARK N. DAVIS,,160,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 10,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,45,
JEFF HADFIELD,187,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,81,
JEFFREY D. SCOTT,145,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,6,
KURT WEILAND,1,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 11,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,429,,
Registered Voters - REPUBLICAN,254,,
Registered Voters - DEMOCRATIC,21,,
Registered Voters - NONPARTISAN,154,,
Ballots Cast - Total,174,,
Ballots Cast - REPUBLICAN,170,,
Ballots Cast - DEMOCRATIC,4,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,40.56%,,
Voter Turnout - REPUBLICAN,66.93%,,
Voter Turnout - DEMOCRATIC,19.05%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,131,
MIKE KENNEDY,,39,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,81,
CLARK N. DAVIS,,87,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 11,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,43,
JEFF HADFIELD,125,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,53,
JEFFREY D. SCOTT,115,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,1,
KURT WEILAND,3,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 12,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,752,,
Registered Voters - REPUBLICAN,432,,
Registered Voters - DEMOCRATIC,41,,
Registered Voters - NONPARTISAN,279,,
Ballots Cast - Total,276,,
Ballots Cast - REPUBLICAN,260,,
Ballots Cast - DEMOCRATIC,16,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,36.70%,,
Voter Turnout - REPUBLICAN,60.19%,,
Voter Turnout - DEMOCRATIC,39.02%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,193,
MIKE KENNEDY,,67,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,84,
CLARK N. DAVIS,,168,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 12,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,56,
JEFF HADFIELD,197,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,98,
JEFFREY D. SCOTT,152,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,11,
KURT WEILAND,5,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 13,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,465,,
Registered Voters - REPUBLICAN,238,,
Registered Voters - DEMOCRATIC,28,,
Registered Voters - NONPARTISAN,199,,
Ballots Cast - Total,154,,
Ballots Cast - REPUBLICAN,143,,
Ballots Cast - DEMOCRATIC,11,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,33.12%,,
Voter Turnout - REPUBLICAN,60.08%,,
Voter Turnout - DEMOCRATIC,39.29%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,91,
MIKE KENNEDY,,52,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,66,
CLARK N. DAVIS,,74,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 13,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,50,
JEFF HADFIELD,89,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,63,
JEFFREY D. SCOTT,70,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,3,
KURT WEILAND,8,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 14,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,629,,
Registered Voters - REPUBLICAN,330,,
Registered Voters - DEMOCRATIC,34,,
Registered Voters - NONPARTISAN,265,,
Ballots Cast - Total,225,,
Ballots Cast - REPUBLICAN,205,,
Ballots Cast - DEMOCRATIC,20,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,35.77%,,
Voter Turnout - REPUBLICAN,62.12%,,
Voter Turnout - DEMOCRATIC,58.82%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,141,
MIKE KENNEDY,,61,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,101,
CLARK N. DAVIS,,95,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 14,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,36,
JEFF HADFIELD,160,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,55,
JEFFREY D. SCOTT,144,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,15,
KURT WEILAND,5,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City 15,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,646,,
Registered Voters - REPUBLICAN,390,,
Registered Voters - DEMOCRATIC,27,,
Registered Voters - NONPARTISAN,229,,
Ballots Cast - Total,267,,
Ballots Cast - REPUBLICAN,255,,
Ballots Cast - DEMOCRATIC,12,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,41.33%,,
Voter Turnout - REPUBLICAN,65.38%,,
Voter Turnout - DEMOCRATIC,44.44%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,171,
MIKE KENNEDY,,81,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,86,
CLARK N. DAVIS,,163,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City 15,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,78,
JEFF HADFIELD,171,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,129,
JEFFREY D. SCOTT,116,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,6,
KURT WEILAND,6,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Brigham City North,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,246,,
Registered Voters - REPUBLICAN,172,,
Registered Voters - DEMOCRATIC,8,,
Registered Voters - NONPARTISAN,66,,
Ballots Cast - Total,123,,
Ballots Cast - REPUBLICAN,123,,
Ballots Cast - DEMOCRATIC,0,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,50.00%,,
Voter Turnout - REPUBLICAN,71.51%,,
Voter Turnout - DEMOCRATIC,0.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,85,
MIKE KENNEDY,,38,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,71,
CLARK N. DAVIS,,52,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
"June 26, 2018",,Box Elder County
Brigham City North,,
REP COMMISSION A,,
Vote For 1,,
,TOTAL,
CHARLES M. YOUNG,98,
JEFF HADFIELD,25,
REP COMMISSION B,,
Vote For 1,,
,TOTAL,
JON E. ADAMS,95,
JEFFREY D. SCOTT,28,
DEM US HOUSE DIST 1,,
Vote For 1,,
,TOTAL,
LEE CASTILLO,0,
KURT WEILAND,0,
Summary Results Report,,,OFFICIAL RESULTS
PRIMARY ELECTION,,,
"June 26, 2018",,,Box Elder County
Clear Creek,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,14,,
Registered Voters - REPUBLICAN,12,,
Registered Voters - DEMOCRATIC,0,,
Registered Voters - NONPARTISAN,2,,
Ballots Cast - Total,4,,
Ballots Cast - REPUBLICAN,4,,
Ballots Cast - DEMOCRATIC,0,,
Ballots Cast - NONPARTISAN,0,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,28.57%,,
Voter Turnout - REPUBLICAN,33.33%,,
Voter Turnout - DEMOCRATIC,0.00%,,
Voter Turnout - NONPARTISAN,0.00%,,
REP US SENATE,,,
Vote For 1,,,
,,TOTAL,
MITT ROMNEY,,4,
MIKE KENNEDY,,0,
REP UT SENATE 17,,,
Vote For 1,,,
,,TOTAL,
SCOTT SANDALL,,2,
CLARK N. DAVIS,,1,
Summary Results Report,,OFFICIAL RESULTS
PRIMARY ELECTION,,
